,0
n,0
Col_PLASMID,0.0
IncB_PLASMID,0.0
IncC_PLASMID,0.0
IncFIA_PLASMID,0.0
IncFIB_PLASMID,0.0
IncFII_PLASMID,0.0
IncI_PLASMID,0.0
IncN_PLASMID,0.0
IncQ_PLASMID,0.0
IncX_PLASMID,0.0
IncY_PLASMID,0.0
aac_AMR,0.0
aap_VIR,0.0
amp_AMR,0.0
ant_AMR,0.0
aph_AMR,0.0
arr_AMR,0.0
ast_VIR,0.0
blaCMY_AMR,0.0
blaCTX-M-14_AMR,0.0
blaCTX-M-15_AMR,0.0
blaCTX-M-27_AMR,0.0
blaCTX-M_AMR,0.0
blaKPC_AMR,0.0
blaOXA_AMR,0.0
blaTEM_AMR,4.329650422460497e-06
cap_VIR,0.0
cat_AMR,0.0
cml_AMR,0.0
cva_VIR,0.0
dfr_AMR,2.8392028741069255e-07
emr_STRESS,0.0
erm_AMR,0.0
fde_VIR,0.0
glp_AMR,0.0
gyr_AMR,0.0
ibe_VIR,0.0
iha_VIR,0.0
ire_VIR,0.0
iro_VIR,0.0
iss_VIR,0.0
iuc_VIR,0.0
iut_VIR,0.0
mch_VIR,0.0
mdt_AMR,0.0
mer_STRESS,0.00017515553234942471
mph_AMR,1.3560065819936465e-12
p0111_PLASMID,0.0
pap_VIR,0.0
par_AMR,0.0
pmr_AMR,0.0
qnr_AMR,0.0
sat_AMR,0.0
sat_VIR,0.0
sen_VIR,0.0
sfa_VIR,0.0
ssl_VIR,0.0
sul_AMR,0.00023734021358851783
tet(A)_AMR,0.0
tet(B)_AMR,0.0
ymg_STRESS,0.0
blood_META,0.0
PRJNA248737_META,0.0
PRJNA278886_META,0.0
PRJNA288601_META,0.0
PRJNA381936_META,0.0
PRJNA448593_META,0.0
PRJNA475142_META,0.0
PRJNA475751_META,0.0
PRJNA530580_META,8.795058705274015e-12
PRJNA530794_META,0.0
PRJNA578285_META,0.0031187123091027643
PRJNA592372_META,0.0
PRJNA658369_META,0.0
PRJNA809394_META,0.0
PRJNA824420_META,0.0
PRJNA836696_META,0.0
aad-qac_AMR,6.350906926458614e-06
cnf-hly_VIR,0.0
blaNDM-ble_AMR,0.0
trx-kef-psi_STRESS,0.0
agg-aar-aat_VIR,0.0
afa-nfa_VIR,0.0
time_fitness,2.069358605398481e-13
random_fitness,0.007509738080488825
AMR,0.0004218407712657417
Plasmid Replicon,0.0
Virulence,0.0
Stress,0.00017515553234942471
Background,0.003118381082284741
Time,2.069358605398481e-13
Random,0.007509738080488825
AMR_MULT_FITNESS,1.009040472203283
Plasmid Replicon_MULT_FITNESS,0.9968534895849988
Virulence_MULT_FITNESS,1.1042931391834008
Stress_MULT_FITNESS,1.067767896315605
Background_MULT_FITNESS,1.052409803624894
Time_MULT_FITNESS,0.9999977902092965
Random_MULT_FITNESS,0.978624478778401
AMR_Plasmid Replicon_COV,0.0
AMR_Virulence_COV,0.0
AMR_Stress_COV,0.00014662682394808274
AMR_Background_COV,-0.0015972714082397874
AMR_Time_COV,-6.325325457862696e-09
AMR_Random_COV,6.476261151446331e-05
Plasmid Replicon_Virulence_COV,0.0
Plasmid Replicon_Stress_COV,0.0
Plasmid Replicon_Background_COV,0.0
Plasmid Replicon_Time_COV,0.0
Plasmid Replicon_Random_COV,0.0
Virulence_Stress_COV,0.0
Virulence_Background_COV,0.0
Virulence_Time_COV,0.0
Virulence_Random_COV,0.0
Stress_Background_COV,-0.0005724692298469637
Stress_Time_COV,-1.0991809195190665e-09
Stress_Random_COV,0.0012016760089737628
Background_Time_COV,1.1975019116234114e-08
Background_Random_COV,-0.005569155917321391
Time_Random_COV,-4.848072350868497e-10
TOTAL,0.0048992884213293385
TOTAL_DIRECT,
TOTAL_SUMMED,0.004899288421329339
LINEAR_AVG_FIT,0.20009729876659166
LINEAR_VAR_FIT,0.0046110949847805545
TOTAL_NO_COV,0.01122511546659567
FRAC_AMR,0.03758008303086763
FRAC_PLASMID REPLICON,0.0
FRAC_VIRULENCE,0.0
FRAC_STRESS,0.015603895823669913
FRAC_BACKGROUND,0.2778039202861294
FRAC_TIME,1.8435076338916913e-11
FRAC_RANDOM,0.6690121008408979
