,0
n,2
Col_PLASMID,0.0006966871147719026
IncB_PLASMID,2.6109847978485983e-05
IncC_PLASMID,0.0
IncFIA_PLASMID,2.0086002312233217e-06
IncFIB_PLASMID,3.075242688039491e-12
IncFII_PLASMID,8.92862112289102e-05
IncI_PLASMID,7.14306839040487e-05
IncN_PLASMID,8.088627852943136e-06
IncQ_PLASMID,8.49544845948619e-13
IncX_PLASMID,0.0
IncY_PLASMID,6.505183291209875e-05
aac_AMR,5.3894612312029255e-05
aap_VIR,1.427847321128675e-13
amp_AMR,1.4577349369980054e-05
ant_AMR,0.0
aph_AMR,6.189069956459182e-07
arr_AMR,0.0
ast_VIR,1.1993947578016627e-06
blaCMY_AMR,1.7974489276807247e-14
blaCTX-M-14_AMR,0.0
blaCTX-M-15_AMR,3.274353898363297e-05
blaCTX-M-27_AMR,0.0004720435412215876
blaCTX-M_AMR,0.0
blaKPC_AMR,1.2462300978745674e-12
blaOXA_AMR,2.4071696343646804e-05
blaTEM_AMR,3.057517623307532e-06
cap_VIR,0.0
cat_AMR,7.73435267966195e-12
cml_AMR,0.0
cva_VIR,0.0
dfr_AMR,2.653665382213274e-07
emr_STRESS,2.5520049382078845e-06
erm_AMR,1.2588881631249048e-14
fde_VIR,1.451620112440191e-05
glp_AMR,1.051985284358399e-05
gyr_AMR,0.0030887781294724917
ibe_VIR,0.0
iha_VIR,9.506745353357417e-13
ire_VIR,0.0
iro_VIR,0.0
iss_VIR,1.4260114132054936e-05
iuc_VIR,0.0004194573163189411
iut_VIR,6.3084985275513214e-15
mch_VIR,0.0
mdt_AMR,1.879479390412496e-05
mer_STRESS,5.873965273877555e-05
mph_AMR,1.2851267409425215e-12
p0111_PLASMID,0.0
pap_VIR,2.165479011843574e-15
par_AMR,4.833343418125659e-35
pmr_AMR,0.0
qnr_AMR,2.3695917493427745e-06
sat_AMR,0.0
sat_VIR,0.00022762189443993033
sen_VIR,4.767745416466971e-13
sfa_VIR,0.0
ssl_VIR,0.0
sul_AMR,0.00021943768721134255
tet(A)_AMR,0.00046947917771238135
tet(B)_AMR,0.00020403332295782932
ymg_STRESS,3.851027361608627e-06
blood_META,1.2807759714140168e-05
PRJNA248737_META,0.0
PRJNA278886_META,4.796135576593351e-08
PRJNA288601_META,0.0017415668475393423
PRJNA381936_META,0.0004334207956158307
PRJNA448593_META,4.460471002933347e-14
PRJNA475142_META,0.0
PRJNA475751_META,0.00012602852097418494
PRJNA530580_META,5.086197685157589e-12
PRJNA530794_META,1.5408026298357977e-05
PRJNA578285_META,0.0
PRJNA592372_META,0.0
PRJNA658369_META,0.0001227187540592862
PRJNA809394_META,7.881675513184852e-05
PRJNA824420_META,1.3506540475439547e-05
PRJNA836696_META,1.4731484491571057e-05
aad-qac_AMR,6.08245009927493e-06
cnf-hly_VIR,0.0005934989270841766
blaNDM-ble_AMR,2.7941135031511632e-06
trx-kef-psi_STRESS,0.0
agg-aar-aat_VIR,0.0
afa-nfa_VIR,0.0001835621167233522
time_fitness,0.009307100261136465
random_fitness,0.019637485269612467
AMR,0.0049434945222548215
Plasmid Replicon,0.0012937184849471926
Virulence,0.0011078917890715728
Stress,5.526746591807181e-05
Background,0.0022988750237719607
Time,0.009307100261136465
Random,0.019637485269612467
AMR_MULT_FITNESS,1.1620150527854647
Plasmid Replicon_MULT_FITNESS,1.0590626500624278
Virulence_MULT_FITNESS,1.0799050372864998
Stress_MULT_FITNESS,1.031970011389065
Background_MULT_FITNESS,0.982913652586926
Time_MULT_FITNESS,1.0588162497317464
Random_MULT_FITNESS,1.051095716112789
AMR_Plasmid Replicon_COV,0.0022957388805949514
AMR_Virulence_COV,0.0023643860575132242
AMR_Stress_COV,-0.0001011850024094352
AMR_Background_COV,-0.0013284850916099192
AMR_Time_COV,0.0040213476213135126
AMR_Random_COV,0.0023991880293736875
Plasmid Replicon_Virulence_COV,0.0008773313315312386
Plasmid Replicon_Stress_COV,-9.214525399810923e-06
Plasmid Replicon_Background_COV,-0.00035498813674871693
Plasmid Replicon_Time_COV,0.0010283412400887988
Plasmid Replicon_Random_COV,0.0012608254514208247
Virulence_Stress_COV,4.82803989432217e-06
Virulence_Background_COV,-0.00041118060749333903
Virulence_Time_COV,0.0016159944044090808
Virulence_Random_COV,0.001669097113894914
Stress_Background_COV,-6.134082679219194e-06
Stress_Time_COV,-0.0001159416267639468
Stress_Random_COV,-1.793883288673335e-05
Background_Time_COV,-0.0017324546561663047
Background_Random_COV,0.00034035282316977565
Time_Random_COV,0.010511598808412083
TOTAL,0.06295534005617152
TOTAL_DIRECT,
TOTAL_SUMMED,0.06295534005617152
LINEAR_AVG_FIT,0.4056332481811422
LINEAR_VAR_FIT,0.06271413185672257
TOTAL_NO_COV,0.03864383281671255
FRAC_AMR,0.12792453962063713
FRAC_PLASMID REPLICON,0.03347800646699024
FRAC_VIRULENCE,0.02866930395663123
FRAC_STRESS,0.0014301755775677077
FRAC_BACKGROUND,0.059488794361457625
FRAC_TIME,0.24084309403986873
FRAC_RANDOM,0.5081660859768474
