,0
Col_PLASMID,0.0005844054648003666
IncB_PLASMID,3.9356165402591526e-05
IncC_PLASMID,0.0
IncFIA_PLASMID,2.1324416304184518e-06
IncFIB_PLASMID,3.4323280998286677e-12
IncFII_PLASMID,5.90199680801193e-05
IncI_PLASMID,6.690815185795334e-05
IncN_PLASMID,7.843211463024458e-06
IncQ_PLASMID,4.925991762422078e-13
IncX_PLASMID,0.0
IncY_PLASMID,7.850745288820285e-05
aac_AMR,5.845532465948784e-05
aap_VIR,1.582559883885596e-13
amp_AMR,2.954117359525215e-05
ant_AMR,0.0
aph_AMR,6.233525107862467e-07
arr_AMR,0.0
ast_VIR,1.212661846066842e-06
blaCMY_AMR,1.933155303968435e-14
blaCTX-M-14_AMR,0.0
blaCTX-M-15_AMR,3.426820872984208e-05
blaCTX-M-27_AMR,0.0005879491827904465
blaCTX-M_AMR,0.0
blaKPC_AMR,1.3366166782625669e-12
blaOXA_AMR,3.6760191755242165e-05
blaTEM_AMR,3.359240198803752e-06
cap_VIR,0.0
cat_AMR,4.484678798226281e-12
cml_AMR,0.0
cva_VIR,0.0
dfr_AMR,2.8261459242507744e-07
emr_STRESS,1.1635235639743973e-06
erm_AMR,1.2967454506462456e-14
fde_VIR,3.4956591430719336e-05
glp_AMR,1.5406545042361804e-05
gyr_AMR,0.0013205327083067866
ibe_VIR,0.0
iha_VIR,8.918051425673696e-13
ire_VIR,0.0
iro_VIR,0.0
iss_VIR,1.77343884155818e-05
iuc_VIR,0.0003658290516102455
iut_VIR,5.4026903377795926e-15
mch_VIR,0.0
mdt_AMR,8.569021658260731e-06
mer_STRESS,5.094227635067466e-05
mph_AMR,1.2746425484968858e-12
p0111_PLASMID,0.0
pap_VIR,2.2085235105766494e-15
par_AMR,0.0
pmr_AMR,0.0
qnr_AMR,2.1140340157136585e-06
sat_AMR,0.0
sat_VIR,0.0002274608829532088
sen_VIR,3.794722446792572e-13
sfa_VIR,0.0
ssl_VIR,0.0
sul_AMR,0.0002341217310797951
tet(A)_AMR,0.0004950493294278251
tet(B)_AMR,0.00013601107467133838
ymg_STRESS,4.072604323465723e-06
blood_META,1.5059166744942136e-05
PRJNA248737_META,0.0
PRJNA278886_META,4.79015247845665e-08
PRJNA288601_META,0.0020138245393380477
PRJNA381936_META,0.0004264437518016341
PRJNA448593_META,3.523945184786392e-14
PRJNA475142_META,0.0
PRJNA475751_META,0.00013040254955730106
PRJNA530580_META,1.5974067714632585e-12
PRJNA530794_META,1.8184632572035284e-05
PRJNA578285_META,0.0
PRJNA592372_META,0.0
PRJNA658369_META,0.00012337040577121858
PRJNA809394_META,7.887166227699954e-05
PRJNA824420_META,1.227707196428911e-05
PRJNA836696_META,2.360942620402143e-05
aad-qac_AMR,6.351726848295172e-06
cnf-hly_VIR,0.0007753098408602795
blaNDM-ble_AMR,4.0539939161841196e-06
trx-kef-psi_STRESS,0.0
agg-aar-aat_VIR,0.0
afa-nfa_VIR,0.0001968374914476917
time_fitness,0.011785502343177316
random_fitness,0.03904428391086218
AMR,0.002094785147851092
Plasmid,0.0009931116177607977
Virulence,0.0010351735968021926
Stress,5.212734633959536e-05
Background,0.0024718764323401594
Time,0.011785502343177316
Random,0.03904428391086218
AMR_MULT_FITNESS,1.1909155326848357
Plasmid_MULT_FITNESS,1.0676619044430065
Virulence_MULT_FITNESS,1.089306708264616
Stress_MULT_FITNESS,1.0318156584531486
Background_MULT_FITNESS,0.9786339557232662
Time_MULT_FITNESS,1.1337956991763036
Random_MULT_FITNESS,1.1059349873083981
AMR_Plasmid_COV,0.0003737821685886285
AMR_Virulence_COV,0.0005272996350658575
AMR_Stress_COV,-5.339319233104564e-05
AMR_Background_COV,-0.000766203174920171
AMR_Time_COV,0.0018074536167094351
AMR_Random_COV,7.662509746251568e-05
Plasmid_Virulence_COV,0.0003840282482850619
Plasmid_Stress_COV,-1.5749926419448138e-05
Plasmid_Background_COV,-0.00013121543480405773
Plasmid_Time_COV,0.0001399651635838631
Plasmid_Random_COV,0.000541393146424557
Virulence_Stress_COV,1.2693900886696087e-05
Virulence_Background_COV,-0.0003009168962525422
Virulence_Time_COV,0.0009813289552996025
Virulence_Random_COV,0.0009712827771349003
Stress_Background_COV,-7.61824545122164e-05
Stress_Time_COV,-0.00011453768442757957
Stress_Random_COV,-0.00019492101471769584
Background_Time_COV,-0.0014786610353093917
Background_Random_COV,0.001093224444601159
Time_Random_COV,0.012447647720422256
TOTAL,0.07370180445590371
TOTAL_DIRECT,
TOTAL_SUMMED,0.0737018044559037
LINEAR_AVG_FIT,0.5617195067611865
LINEAR_VAR_FIT,0.07365892964237496
TOTAL_NO_COV,0.05747686039513333
FRAC_AMR,0.0364457128216499
FRAC_PLASMID,0.01727845973028976
FRAC_VIRULENCE,0.018010266908904483
FRAC_STRESS,0.0009069275179826815
FRAC_BACKGROUND,0.043006462345835744
FRAC_TIME,0.20504777508994237
FRAC_RANDOM,0.6793043955853951
