,0
Col_PLASMID,5.296307347064899e-35
IncB_PLASMID,0.0
IncC_PLASMID,0.0
IncFIA_PLASMID,2.068870057447226e-37
IncFIB_PLASMID,2.90794784028706e-12
IncFII_PLASMID,0.0
IncI_PLASMID,0.0
IncN_PLASMID,0.0
IncQ_PLASMID,4.0944682703177165e-12
IncX_PLASMID,0.0
IncY_PLASMID,0.0
aac_AMR,2.4432742714808864e-05
aap_VIR,0.0
amp_AMR,0.0
ant_AMR,0.0
aph_AMR,2.2699723664756207e-07
arr_AMR,6.409881915745234e-12
ast_VIR,0.0
blaCMY_AMR,0.0
blaCTX-M-14_AMR,0.0
blaCTX-M-15_AMR,0.0
blaCTX-M-27_AMR,0.0
blaCTX-M_AMR,0.0
blaKPC_AMR,0.0
blaOXA_AMR,0.00011601600240624093
blaTEM_AMR,1.6221279819686712e-06
cap_VIR,0.0
cat_AMR,3.7276503752973125e-11
cml_AMR,0.0
cva_VIR,0.0
dfr_AMR,0.0
emr_STRESS,1.3240768367662248e-35
erm_AMR,0.0
fde_VIR,5.296307347064899e-35
glp_AMR,1.3240768367662248e-35
gyr_AMR,8.474091755303838e-34
ibe_VIR,0.0
iha_VIR,0.0
ire_VIR,0.0
iro_VIR,0.0
iss_VIR,5.296307347064899e-35
iuc_VIR,0.0
iut_VIR,7.707141553786495e-46
mch_VIR,0.0
mdt_AMR,5.296307347064899e-35
mer_STRESS,0.0
mph_AMR,1.9730282377693426e-43
p0111_PLASMID,0.0
pap_VIR,0.0
par_AMR,5.296307347064899e-35
pmr_AMR,0.0
qnr_AMR,0.0
sat_AMR,0.0
sat_VIR,5.296307347064899e-35
sen_VIR,0.0
sfa_VIR,0.0
ssl_VIR,0.0
sul_AMR,5.296307347064899e-35
tet(A)_AMR,0.0
tet(B)_AMR,0.00042125171278806954
ymg_STRESS,3.310192091915562e-36
blood_META,0.0
PRJNA248737_META,0.0
PRJNA278886_META,0.0
PRJNA288601_META,0.0
PRJNA381936_META,0.0
PRJNA448593_META,0.0
PRJNA475142_META,0.0
PRJNA475751_META,0.0
PRJNA530580_META,0.0
PRJNA530794_META,6.21264803687803e-05
PRJNA578285_META,0.0010710729142373136
PRJNA592372_META,0.0
PRJNA658369_META,0.0
PRJNA809394_META,0.0
PRJNA824420_META,0.0
PRJNA836696_META,0.0
aad-qac_AMR,8.275480229788905e-37
cnf-hly_VIR,0.0005612122678771001
blaNDM-ble_AMR,0.0
trx-kef-psi_STRESS,0.0
agg-aar-aat_VIR,0.0
afa-nfa_VIR,8.25132166665341e-05
time_fitness,0.004374942969394544
random_fitness,0.0017847883079943954
AMR,0.0001934253819503561
Plasmid,1.3903575480969808e-11
Virulence,0.00021334226249491075
Stress,2.9791728827240056e-35
Background,0.000617284710264209
Time,0.004374942969394544
Random,0.0017847883079943954
AMR_MULT_FITNESS,1.2171406883471645
Plasmid_MULT_FITNESS,1.05269394303961
Virulence_MULT_FITNESS,1.1430916188135332
Stress_MULT_FITNESS,1.0308750711858683
Background_MULT_FITNESS,1.106335160451423
Time_MULT_FITNESS,1.0201394880570127
Random_MULT_FITNESS,1.0168195985498956
AMR_Plasmid_COV,-1.0371700724345119e-07
AMR_Virulence_COV,-0.00040627974898698236
AMR_Stress_COV,0.0
AMR_Background_COV,0.0006910818500147995
AMR_Time_COV,-0.0018398097888176288
AMR_Random_COV,-0.0011750930306563085
Plasmid_Virulence_COV,1.0892603453502664e-07
Plasmid_Stress_COV,0.0
Plasmid_Background_COV,-1.8528318393652953e-07
Plasmid_Time_COV,4.932640258204211e-07
Plasmid_Random_COV,3.150494809507211e-07
Virulence_Stress_COV,0.0
Virulence_Background_COV,-0.0007257903738443548
Virulence_Time_COV,0.0019322114079538552
Virulence_Random_COV,0.0012341102721821929
Stress_Background_COV,0.0
Stress_Time_COV,0.0
Stress_Random_COV,0.0
Background_Time_COV,-0.00328669159060457
Background_Random_COV,-0.0020992215638325215
Time_Random_COV,0.005588583025843361
TOTAL,0.007097512344603953
TOTAL_DIRECT,
TOTAL_SUMMED,0.007097512344603959
LINEAR_AVG_FIT,0.5496734936592061
LINEAR_VAR_FIT,0.006452283949639966
TOTAL_NO_COV,0.0071837836460019915
FRAC_AMR,0.02692527941845849
FRAC_PLASMID,1.9354112214539756e-09
FRAC_VIRULENCE,0.029697757199806905
FRAC_STRESS,4.147080465573336e-33
FRAC_BACKGROUND,0.08592751963065423
FRAC_TIME,0.6090026071190691
FRAC_RANDOM,0.24844683469660003
