Year,Col_PLASMID,IncB_PLASMID,IncC_PLASMID,IncFIA_PLASMID,IncFIB_PLASMID,IncFII_PLASMID,IncI_PLASMID,IncN_PLASMID,IncQ_PLASMID,IncX_PLASMID,IncY_PLASMID,aac_AMR,aap_VIR,amp_AMR,ant_AMR,aph_AMR,arr_AMR,ast_VIR,blaCMY_AMR,blaCTX-M-14_AMR,blaCTX-M-15_AMR,blaCTX-M-27_AMR,blaCTX-M_AMR,blaKPC_AMR,blaOXA_AMR,blaTEM_AMR,cap_VIR,cat_AMR,cml_AMR,cva_VIR,dfr_AMR,emr_STRESS,erm_AMR,fde_VIR,glp_AMR,gyr_AMR,ibe_VIR,iha_VIR,ire_VIR,iro_VIR,iss_VIR,iuc_VIR,iut_VIR,mch_VIR,mdt_AMR,mer_STRESS,mph_AMR,p0111_PLASMID,pap_VIR,par_AMR,pmr_AMR,qnr_AMR,sat_AMR,sat_VIR,sen_VIR,sfa_VIR,ssl_VIR,sul_AMR,tet(A)_AMR,tet(B)_AMR,ymg_STRESS,blood_META,PRJNA248737_META,PRJNA278886_META,PRJNA288601_META,PRJNA381936_META,PRJNA448593_META,PRJNA475142_META,PRJNA475751_META,PRJNA530580_META,PRJNA530794_META,PRJNA578285_META,PRJNA592372_META,PRJNA658369_META,PRJNA809394_META,PRJNA824420_META,PRJNA836696_META,aad-qac_AMR,cnf-hly_VIR,blaNDM-ble_AMR,trx-kef-psi_STRESS,agg-aar-aat_VIR,afa-nfa_VIR,time_fitness,random_fitness,AMR,Plasmid,Virulence,Stress,Meta,Time,Random,AMR_MULT_FITNESS,Plasmid_MULT_FITNESS,Virulence_MULT_FITNESS,Stress_MULT_FITNESS,Meta_MULT_FITNESS,Time_MULT_FITNESS,Random_MULT_FITNESS,AMR_Plasmid_COV,AMR_Virulence_COV,AMR_Stress_COV,AMR_Meta_COV,AMR_Time_COV,AMR_Random_COV,Plasmid_Virulence_COV,Plasmid_Stress_COV,Plasmid_Meta_COV,Plasmid_Time_COV,Plasmid_Random_COV,Virulence_Stress_COV,Virulence_Meta_COV,Virulence_Time_COV,Virulence_Random_COV,Stress_Meta_COV,Stress_Time_COV,Stress_Random_COV,Meta_Time_COV,Meta_Random_COV,Time_Random_COV,TOTAL,TOTAL_DIRECT,TOTAL_SUMMED,LINEAR_AVG_FIT,LINEAR_VAR_FIT,TOTAL_NO_COV,FRAC_AMR,FRAC_PLASMID,FRAC_VIRULENCE,FRAC_STRESS,FRAC_META,FRAC_TIME,FRAC_RANDOM
1912.125219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986451298226932,1.0,1.0196078578886554,1.0308750711858683,1.0000055014849043,0.999997900539008,0.98621271885725,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.022304996132400084,0.0,0.0,,,,,,,
1917.125219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986451298226932,1.0,1.0196078578886554,1.0308750711858683,1.0000055014849043,0.999997900539008,0.98621271885725,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.022304996132400084,0.0,0.0,,,,,,,
1922.125219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986451298226932,1.0,1.0196078578886554,1.0308750711858683,1.0000055014849043,0.999997900539008,0.98621271885725,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.022304996132400084,0.0,0.0,,,,,,,
1927.125219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986451298226932,1.0,1.0196078578886554,1.0308750711858683,1.0000055014849043,0.999997900539008,0.98621271885725,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.022304996132400084,0.0,0.0,,,,,,,
1932.125219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986451298226932,1.0,1.0196078578886554,1.0308750711858683,1.0000055014849043,0.999997900539008,0.98621271885725,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.022304996132400084,0.0,0.0,,,,,,,
1937.125219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986451298226932,1.0,1.0196078578886554,1.0308750711858683,1.0000055014849043,0.999997900539008,0.98621271885725,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.022304996132400084,0.0,0.0,,,,,,,
1942.125219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986451298226932,1.0,1.0196078578886554,1.0308750711858683,1.0000055014849043,0.999997900539008,0.98621271885725,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.022304996132400084,0.0,0.0,,,,,,,
1947.125219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986451298226932,1.0,1.0196078578886554,1.0308750711858683,1.0000055014849043,0.999997900539008,0.98621271885725,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.022304996132400084,0.0,0.0,,,,,,,
1952.125219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986451298226932,1.0,1.0196078578886554,1.0308750711858683,1.0000055014849043,0.999997900539008,0.98621271885725,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.022304996132400084,0.0,0.0,,,,,,,
1957.125219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986451298226932,1.0,1.0196078578886554,1.0308750711858683,1.0000055014849043,0.999997900539008,0.98621271885725,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.022304996132400084,0.0,0.0,,,,,,,
1962.125219,0.0,0.0,0.0,0.0,1.066247541438588e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6904930515036488e-43,0.0,0.0,0.0008098132494873146,0.0,0.0005726777218212473,8.68522438790085e-15,0.0006739745228305927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.899338521911535e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0088723214437915e-11,0.0,0.0,0.0,0.0,0.0,0.0006692136491854029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002732129933773952,0.0,1.066247541438588e-11,0.002231757135701321,4.899338521911535e-05,0.0006690493241132146,0.0,0.002732129933773952,0.986451298226932,0.9999981147541882,1.070834803015989,1.026717526756667,1.0150513846472011,0.999997900539008,0.9938193799562243,0.0,0.0,0.0,0.0,0.0,0.0,2.7724696328431277e-07,-2.2855869385485076e-08,8.446136376692386e-08,0.0,-3.38647411170987e-07,-4.589626584457294e-05,0.00016960462713808271,0.0,-0.004675244966066975,-0.00036209938562150294,0.0,0.0002832634762523917,0.0,-0.0010467691736473796,0.0,4.788306726617904e-06,,4.788306726617123e-06,0.08989950980238942,3.1922044844119272e-06,0.005681929789470078,0.0,1.8765588117871322e-09,0.3927815404965545,0.008622666423987032,0.11775036807971768,0.0,0.48084542312318196
1967.125219,0.0004953187872812567,0.0,0.0,0.0,9.596227872947294e-12,8.91286009707834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.536797841117062e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008175105362037878,0.0,0.0,0.0,0.0,1.444447458290427e-35,0.0,2.1523944412029193e-43,3.909865088962629e-12,0.0,0.0006478505995898517,0.0,0.0004581421774569978,6.94817951032068e-15,0.0005391796182644741,0.0,0.0,0.0,0.0,6.247848883660933e-15,0.0002679924255624549,0.0,0.0,0.0,0.0001980615191656881,3.50378171931394e-13,0.0,6.670627369690768e-05,0.0,0.0,0.0,2.4496692609557676e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.070978571550332e-12,0.0,5.5376295551725294e-12,0.0,0.0,0.0,0.00033460682459270145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015127423055531243,0.0,0.0032099746146678296,0.0002679924255624549,0.0010047593063264946,0.001493027019876989,2.4496692609557676e-05,0.0003345238774175003,0.0,0.0032099746146678296,0.993066046687013,1.0130212838092254,1.0845892998959696,1.0287941987992826,1.0075004009060615,0.999997900539008,0.9920255299015581,-0.00020760039972298356,5.928641590861486e-05,3.240969748872883e-05,-0.00011976719216893687,0.0,-0.00016900824363787315,0.0014947743426874682,6.273802369139891e-05,-0.00023184286004589456,0.0,-0.00242251125251775,4.353387714488825e-05,-0.00016087610044717476,0.0,-0.004013679909925036,-0.00018104948047849623,0.0,0.0001045442576325541,0.0,-0.000386327636073609,0.0,0.0002393974759967254,,0.00023939747599672573,0.1150318334711777,0.00019949789666393766,0.006334773936460826,0.04230497066674799,0.15861012822311438,0.2356874980626583,0.003867019226773502,0.05280754779457772,0.0,0.5067228360261282
1972.125219,0.0007075982675446523,0.0,0.0,0.0,9.139264640902184e-12,0.00012732657281540484,0.0,3.1240426072892414e-05,0.0,0.0,0.0,3.839430998041391e-05,0.0,0.0,0.0,3.56709943303312e-07,0.0,4.943569500997376e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5490582573793407e-06,0.0,0.0,0.0,0.0007007233167461037,2.785942214130893e-07,1.4043239177823593e-35,0.0,5.617295671129437e-35,5.617295671129437e-35,0.0,2.09260570672506e-43,3.3513129333965394e-12,0.0,0.0005784380353480818,0.0,0.0004908666187039263,7.444478046772156e-15,0.00048141037345042346,0.0,0.00022686811809068341,0.0,0.0,8.925498405229904e-15,0.00038284632223207837,0.0,0.0,0.0,0.0001697670164277326,5.005402456162771e-13,1.1818136814580267e-12,9.52946767098681e-05,0.00013973276644172475,0.0,0.0,2.099716509390658e-05,0.0,0.0,0.0,0.0033498505179710755,0.0,0.0,8.647477040946783e-12,0.0,4.7465396187193096e-12,0.0,0.0,0.0,0.00028680584965088687,4.559447089873693e-05,0.0,0.0,3.739062086573036e-06,0.0008819049923783008,0.0,0.0,0.0,0.0001296636261902678,0.0,0.0014595330944724386,0.0008207143897211079,0.0013572481842208744,0.0006744140885649877,0.00027087153192534633,0.0039169589356137105,0.0,0.0014595330944724386,0.9942884902384979,1.0245905857027404,1.0920757529160208,1.0349664863451018,0.9821376540320951,0.999997900539008,0.9845919569469416,-0.001106636408635522,0.0003949962736738381,0.000594964387340211,-0.002025951016638391,0.0,0.000180717825500793,0.0002717454675334627,-2.8164852001403263e-05,-0.00019508796367443315,0.0,-0.0011406078241610247,0.00011920295447796679,-0.00026075311803055556,0.0,-0.0014778970858881652,-0.002048607484357504,0.0,0.0004268884342223517,0.0,-0.0017577454695150666,0.0,0.000446804344365024,,0.0004468043443650253,0.10746062974006966,0.0003829751523128777,0.008499740224518467,0.0965575850605015,0.15968113711354823,0.07934525888444963,0.03186821300067343,0.46083278219666024,0.0,0.17171502374416686
1977.125219,0.0005283400397666738,0.0,0.0,0.0,8.529980331508706e-12,0.0001426057615532534,0.0,2.1868298251024692e-05,0.0,0.0,0.0,2.687601698628974e-05,0.0,0.0,0.0,2.496969603123184e-07,0.0,4.84469811097743e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1721613869609574e-06,0.0,0.0,0.0,0.0013080168579260602,2.080170186551067e-07,1.3374513502689138e-35,0.0,0.0,1.3374513502689138e-35,0.0,0.0,2.345919053377577e-12,1.1832709809096956e-14,0.0006748443745727621,5.349805401075655e-35,0.00047723143485103934,7.237686989917372e-15,0.0005616454356921607,0.0,0.0001588076826634784,0.0,0.0,8.746988437125307e-15,0.00042878788089992774,2.040788803510916e-40,0.0,0.0,0.00011883691149941277,3.7373671672682033e-13,8.272695770206189e-13,7.115335861003483e-05,9.78129365092073e-05,0.0,0.000463376884066877,1.4698015565734601e-05,0.0,0.0,0.0,0.0023448953625797527,0.0,0.0,7.0621062501065394e-12,0.0,5.906804858850696e-12,0.0,0.0,0.0,0.00020076409475562086,7.447096913460365e-05,0.0,0.0,2.6173434606011245e-06,0.0006173334946648106,0.0,0.0,0.0,9.076453833318745e-05,1.992957815928629e-43,0.001509803148628141,0.0009641588879303462,0.000962881577036666,0.0003868194180667287,0.000184241947641566,0.002643689783217121,1.992957815928629e-43,0.001509803148628141,1.0063226153494247,1.0218640935730698,1.0875112943446466,1.0337373596995658,0.9839412361880786,0.999997900539008,0.9880804720693095,-0.0010693645698337288,0.00045233811691396857,0.00032251536391656333,-0.0010140652766152916,-6.53052417123493e-40,-0.00014425843765182187,0.0003080507995027936,-2.3583884892508215e-06,-0.00012481788071359775,-1.6326310428087327e-39,-0.0010609847873192892,0.00010527568326447562,-0.00026705382847437055,-3.2652620856174654e-39,-0.0010245339998302112,-0.0013770429889491936,6.530524171234931e-39,0.0002627997062358712,-1.306104834246986e-39,-0.0010078011245759516,-6.53052417123493e-40,0.001010293149901535,,0.0010102931499015332,0.11682148516792823,0.0009092638349113818,0.006651594762520569,0.1449515375415002,0.14475950676703428,0.058154387312697106,0.02769891345150873,0.397452021297719,2.9962105135421893e-41,0.22698363362954077
1982.125219,0.0006531676315796794,0.0,0.0,0.0,8.436244283909709e-12,0.00014103866527244842,7.530115904009125e-05,1.562021303644621e-05,0.0,0.0,0.0,3.5440901520382075e-05,0.0,0.0,0.0,1.7835497165165605e-07,0.0,3.764718312298002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235343172827626e-06,0.0,0.0,0.0,0.0010780358719170823,1.5429833801340332e-07,5.185196004119482e-35,0.0,2.0740784016477928e-34,5.185196004119482e-35,0.0,1.931636036976979e-43,4.253589492387915e-12,8.451935577926402e-15,0.0006540799322782157,1.1666691009268834e-34,0.0004531076480343936,6.871825889328144e-15,0.0004999261570446705,0.0,0.00011343405904534172,0.0,0.0,9.268786805431054e-15,0.00042407592616476375,0.0,0.0,0.0,0.0002154735208505837,4.620371497996404e-13,5.909068407290137e-13,8.796431696295518e-05,0.0001773531266375738,0.0,0.00033098348861919743,1.0498582546953288e-05,0.0,0.0,9.261973825487352e-08,0.001674925258985538,0.0,0.0,6.65190541611291e-12,0.0,4.381421186510133e-12,0.0,0.0,0.0011536733288217062,0.00014340292482544343,7.014533984421072e-05,0.0,0.0,3.451441926067418e-06,0.0004409524961891503,0.0,0.0,0.0,0.00016457306401072453,1.931636036976979e-43,0.005610352113545267,0.0007358705992415401,0.0011380106937106146,0.0007576107038112794,0.00012924177591708494,0.0032830160997966307,1.931636036976979e-43,0.005610352113545267,1.002371671060436,1.0292792476735237,1.0883199545069129,1.0329187529936683,0.9961644411365812,0.999997900539008,1.0068620071071765,-0.0010219181251422697,8.304375548637902e-06,0.00024006054148563539,-0.0007905224463653915,-2.26056605927363e-40,-0.0011974132757585627,0.0011323544672947924,-3.247510768793161e-05,0.0002486348319030452,-6.555641571893527e-39,-4.099620025525631e-05,6.971241066015387e-05,-0.0005957573521105765,3.164792482983082e-39,-0.0004117360819223128,-0.0010060026886009247,5.425358542256712e-39,0.00010161610883612938,-1.5258820900097003e-39,-0.0025300556016609917,-2.938735877055719e-39,0.005827907842246594,,0.005827907842246596,0.15124491515944394,0.00541162871065755,0.011654101986022417,0.06314262567155508,0.09764893898092798,0.06500807224099593,0.011089809928906893,0.2817047683068316,1.6574730848363312e-41,0.4814057848707825
1987.125219,0.0007647026891359751,0.0,0.0,0.0,8.417743748199378e-12,0.00014072936995386848,0.00010480512193884041,1.150963065843405e-05,0.0,0.0,0.0,2.6718847296311428e-05,0.0,0.0,0.0,1.3141945279595704e-07,0.0,3.642630158629646e-06,3.1718037297798566e-14,0.0,0.0,0.0,0.0,0.0,0.0,3.1304224213430497e-06,4.8431465976939415e-14,0.0,0.0,0.0008605374065303031,1.163253064847636e-07,1.270578782755468e-35,0.0,5.082315131021873e-35,0.0,0.0,1.3063502246689893e-12,5.761906446892296e-12,6.227742004787875e-15,0.0005967044996222316,4.954389437851981e-05,0.0004219730581840767,6.3996390226637815e-15,0.0004138440052468553,0.000129588977274327,8.358299087551494e-05,0.0,4.587364673026133e-14,9.86502455314884e-15,0.0003949362060920387,1.93874936333537e-40,0.0,0.0,0.0002918801335073297,5.409347215782925e-13,8.224317432368728e-13,0.00010298512430399782,0.00013728131439888746,0.0,0.0002438825705615141,7.735797666176102e-06,9.490440862650723e-06,0.0,1.289093433021048e-07,0.0012341554539893435,0.0,5.331634648401616e-14,4.247883458710701e-12,0.0,4.663266993829497e-12,0.0,0.0,0.0008500750843949413,0.00010566531302927416,7.839049382589858e-05,0.0,0.0,2.6020373584923455e-06,0.0003249123656130582,0.0,0.0,0.0,0.00020700684181253274,1.8933099251321973e-43,0.007619661837457734,0.00067759653214737,0.0012359243639146523,0.0009881940532502982,9.414411733441551e-05,0.002417689131918851,1.8933099251321973e-43,0.007619661837457734,1.002658913924367,1.0401015482979143,1.0941208991201887,1.0323805495101965,0.995006848508298,0.999997900539008,0.9968189304003376,-0.0008357619331390963,-0.00016372719769716516,0.0001724943419820183,-0.00043125309147034946,-1.4693679385278594e-39,-0.0009653443812648724,0.0014869935892902605,-5.56779713720269e-05,4.541755657735161e-06,-1.2734522133908114e-38,-0.0011442860245831357,3.397026613069531e-05,-0.0006455021893130544,-3.265262085617465e-40,-0.001276168631326842,-0.0007229753799681938,-1.306104834246986e-39,0.00010427347853818786,-5.306050889128381e-40,-0.0015855169954515338,-3.265262085617465e-40,0.007009269672035949,,0.007009269672035948,0.15559839548831472,0.006640360741928791,0.013033210036023321,0.05198999557856566,0.09482885340592241,0.07582123287501434,0.0072234021453045395,0.1855021997832035,1.45268120432277e-41,0.5846343162119896
