,0
n,9356
Col_PLASMID,0.0007430290453141373
IncB_PLASMID,5.325758385058488e-05
IncC_PLASMID,8.383608022626984e-12
IncFIA_PLASMID,2.3644551013023857e-06
IncFIB_PLASMID,5.975996410347949e-12
IncFII_PLASMID,0.0001103071855757059
IncI_PLASMID,5.893226802693168e-05
IncN_PLASMID,1.1021634431289901e-05
IncQ_PLASMID,7.199069861236456e-13
IncX_PLASMID,7.78723188025695e-05
IncY_PLASMID,3.4734723072777465e-05
aac_AMR,6.284156018012911e-05
aap_VIR,1.3762255745294398e-13
amp_AMR,7.928104311211832e-06
ant_AMR,1.4078745030737281e-13
aph_AMR,5.070931692256869e-07
arr_AMR,6.052121613041467e-13
ast_VIR,8.477960709892626e-07
blaCMY_AMR,8.383379512268517e-15
blaCTX-M-14_AMR,2.107947417901236e-14
blaCTX-M-15_AMR,6.834292576195519e-05
blaCTX-M-27_AMR,0.0004267832679635854
blaCTX-M_AMR,2.3748052655671975e-14
blaKPC_AMR,6.847483315921937e-13
blaOXA_AMR,0.00021088719829879664
blaTEM_AMR,4.455506188540251e-06
cap_VIR,1.2131261792621463e-14
cat_AMR,6.657510969041897e-11
cml_AMR,6.543332644601285e-13
cva_VIR,0.00017033303777277481
dfr_AMR,2.8895421017007106e-07
emr_STRESS,1.104185743004994e-06
erm_AMR,3.2919137703143887e-15
fde_VIR,3.6893159792526664e-05
glp_AMR,3.7651558193265455e-06
gyr_AMR,0.0036570600858425034
ibe_VIR,1.4578646941155537e-12
iha_VIR,2.723132622533407e-12
ire_VIR,1.4613728604629781e-15
iro_VIR,0.0001401470464677273
iss_VIR,0.00013785267498157068
iuc_VIR,0.00020623286576726597
iut_VIR,3.776112272051112e-15
mch_VIR,9.958424125123148e-05
mdt_AMR,0.0003338172702349531
mer_STRESS,0.0001409555630387889
mph_AMR,1.274665737514965e-12
p0111_PLASMID,5.462327112239198e-15
pap_VIR,4.162019389639693e-15
par_AMR,6.013086436409855e-05
pmr_AMR,5.0111720750650805e-11
qnr_AMR,1.8405891301127968e-06
sat_AMR,8.790106140467526e-16
sat_VIR,0.00016102997570621367
sen_VIR,5.24985278377145e-13
sfa_VIR,1.31375320498773e-13
ssl_VIR,2.9909865787411512e-05
sul_AMR,0.00023922244895620035
tet(A)_AMR,0.00048583283174630254
tet(B)_AMR,0.0001266086270969277
ymg_STRESS,3.060067374577639e-06
blood_META,2.0091726906155736e-05
PRJNA248737_META,0.00037188800190755117
PRJNA278886_META,8.44321889403436e-08
PRJNA288601_META,0.0011459242904984547
PRJNA381936_META,0.0003175224673993325
PRJNA448593_META,3.487620864774788e-14
PRJNA475142_META,8.757295323574515e-13
PRJNA475751_META,0.00013606537740573076
PRJNA530580_META,1.8040590607461541e-12
PRJNA530794_META,9.506675194625882e-06
PRJNA578285_META,0.0014940415102085412
PRJNA592372_META,0.00018768236072050923
PRJNA658369_META,9.231571252432491e-05
PRJNA809394_META,7.029973537815863e-05
PRJNA824420_META,8.806976601165545e-05
PRJNA836696_META,1.17642322001453e-05
aad-qac_AMR,6.50846507674273e-06
cnf-hly_VIR,0.0008176358846110978
blaNDM-ble_AMR,2.242056454876932e-06
trx-kef-psi_STRESS,7.797665982757662e-07
agg-aar-aat_VIR,2.0966855451190724e-15
afa-nfa_VIR,0.0001724588220681821
time_fitness,0.009136339749577766
random_fitness,0.02598258259530224
AMR,0.006708989975206692
Plasmid Replicon,0.001263125553297914
Virulence,0.0014695730128984426
Stress,0.000145849551653807
Background,0.004328453004293067
Time,0.009136339749577766
Random,0.02598258259530224
AMR_MULT_FITNESS,1.148562947069935
Plasmid Replicon_MULT_FITNESS,1.0498036238194308
Virulence_MULT_FITNESS,1.114367348911546
Stress_MULT_FITNESS,1.0346905166735272
Background_MULT_FITNESS,1.0052324596982938
Time_MULT_FITNESS,1.0574620328960131
Random_MULT_FITNESS,1.0468016118093972
AMR_Plasmid Replicon_COV,0.00026250789470472354
AMR_Virulence_COV,0.0004820697364001923
AMR_Stress_COV,-0.0003977122688480896
AMR_Background_COV,0.0005059354444704982
AMR_Time_COV,0.0023999469304681717
AMR_Random_COV,0.0005869853544348787
Plasmid Replicon_Virulence_COV,5.9821340252808264e-05
Plasmid Replicon_Stress_COV,4.1422293205638463e-05
Plasmid Replicon_Background_COV,-0.00039529020072945093
Plasmid Replicon_Time_COV,0.000680614208991081
Plasmid Replicon_Random_COV,-0.0005482398004737618
Virulence_Stress_COV,7.867222631811092e-05
Virulence_Background_COV,1.854457274675409e-05
Virulence_Time_COV,0.0006728139694972058
Virulence_Random_COV,0.0007738480130404086
Stress_Background_COV,-0.00013423058809820576
Stress_Time_COV,2.3017472919940334e-05
Stress_Random_COV,-0.0001639568424591926
Background_Time_COV,-0.0035132361520042988
Background_Random_COV,0.0022069317452037985
Time_Random_COV,0.007103509355860902
TOTAL,0.05977888814813203
TOTAL_DIRECT,
TOTAL_SUMMED,0.059778888148132044
LINEAR_AVG_FIT,0.4363338575207026
LINEAR_VAR_FIT,0.05977249878428555
TOTAL_NO_COV,0.04903491344222993
FRAC_AMR,0.13682067539715007
FRAC_PLASMID REPLICON,0.02575971822171267
FRAC_VIRULENCE,0.029969931824796785
FRAC_STRESS,0.002974402143599956
FRAC_BACKGROUND,0.08827287947377734
FRAC_TIME,0.18632315442631844
FRAC_RANDOM,0.5298792385126446
FRAC_MODEL,0.47012076148735527
FRAC_GENETIC,0.19552472758725947
FRAC_BGTIME,0.2745960339000958
