,0
Col_PLASMID,0.0007375021811122518
IncB_PLASMID,5.771288211711972e-05
IncC_PLASMID,9.105530510204148e-12
IncFIA_PLASMID,2.2228556040384708e-06
IncFIB_PLASMID,6.131707975493778e-12
IncFII_PLASMID,0.00010244020661010591
IncI_PLASMID,6.0890703600271404e-05
IncN_PLASMID,1.164460353357059e-05
IncQ_PLASMID,6.16467697014715e-13
IncX_PLASMID,8.495461242470001e-05
IncY_PLASMID,4.3145028779144244e-05
aac_AMR,6.537299286140042e-05
aap_VIR,1.099028649240459e-13
amp_AMR,1.4192497958598759e-05
ant_AMR,8.216342182529705e-14
aph_AMR,5.382514004189566e-07
arr_AMR,7.452642304079498e-13
ast_VIR,6.459386169384814e-07
blaCMY_AMR,7.39125659139407e-15
blaCTX-M-14_AMR,2.0956239536821757e-14
blaCTX-M-15_AMR,7.41294208649972e-05
blaCTX-M-27_AMR,0.0005427376640852572
blaCTX-M_AMR,2.7244507492701944e-14
blaKPC_AMR,7.811179840016452e-13
blaOXA_AMR,0.0002380765441313968
blaTEM_AMR,4.459830459786399e-06
cap_VIR,1.1040093806805091e-14
cat_AMR,7.386623947459674e-11
cml_AMR,4.931074224431668e-13
cva_VIR,0.00011454506722532553
dfr_AMR,2.826771670360397e-07
emr_STRESS,1.610204047898932e-06
erm_AMR,4.018214607367832e-15
fde_VIR,4.1738280880525496e-05
glp_AMR,5.535484262582716e-06
gyr_AMR,0.0025799913842410385
ibe_VIR,7.673869642444765e-13
iha_VIR,1.915016210471063e-12
ire_VIR,1.01758440561793e-15
iro_VIR,6.870770077600849e-05
iss_VIR,0.00014457088811017007
iuc_VIR,0.00017032106946543823
iut_VIR,3.412033992744066e-15
mch_VIR,5.037573183946947e-05
mdt_AMR,0.0002054096700011133
mer_STRESS,0.00013661314835143238
mph_AMR,1.2767904379341542e-12
p0111_PLASMID,3.724716137165272e-15
pap_VIR,3.0488971315541814e-15
par_AMR,3.572986936001701e-05
pmr_AMR,5.298713334422987e-11
qnr_AMR,2.144229605979368e-06
sat_AMR,9.273056454657033e-16
sat_VIR,0.00012614263083426922
sen_VIR,5.244212016776338e-13
sfa_VIR,9.998885950524531e-14
ssl_VIR,1.3236235618063919e-05
sul_AMR,0.0002319337849529805
tet(A)_AMR,0.0005050125697189865
tet(B)_AMR,9.203220919052676e-05
ymg_STRESS,2.3891647013462274e-06
blood_META,2.2589761638073272e-05
PRJNA248737_META,0.0002610893336825291
PRJNA278886_META,9.223421392497864e-08
PRJNA288601_META,0.0012827579141466974
PRJNA381936_META,0.0002768194526679655
PRJNA448593_META,2.541442546650218e-14
PRJNA475142_META,1.4303426527509842e-13
PRJNA475751_META,0.00015986316043759788
PRJNA530580_META,6.802675024744821e-13
PRJNA530794_META,1.6433821263966935e-05
PRJNA578285_META,0.001272574997794233
PRJNA592372_META,9.092498610546229e-05
PRJNA658369_META,9.113677202808288e-05
PRJNA809394_META,7.484662364094999e-05
PRJNA824420_META,0.00010405132519357728
PRJNA836696_META,1.457438853947157e-05
aad-qac_AMR,6.377637116130236e-06
cnf-hly_VIR,0.0009575216656054082
blaNDM-ble_AMR,2.7123550669537167e-06
trx-kef-psi_STRESS,1.0099201053546894e-06
agg-aar-aat_VIR,1.530459306688112e-15
afa-nfa_VIR,0.00017015760105063295
time_fitness,0.01201345638651729
random_fitness,0.04003832178693794
AMR,0.004858263905727312
Plasmid,0.001196328154261514
Virulence,0.0013875464183409972
Stress,0.00014215944978522113
Background,0.003981710390819258
Time,0.01201345638651729
Random,0.04003832178693794
AMR_MULT_FITNESS,1.1714626226392864
Plasmid_MULT_FITNESS,1.0538337591048876
Virulence_MULT_FITNESS,1.119755469645157
Stress_MULT_FITNESS,1.034609270070427
Background_MULT_FITNESS,0.9980296977720894
Time_MULT_FITNESS,1.1111063690929277
Random_MULT_FITNESS,1.0976829399762262
AMR_Plasmid_COV,-0.0003603108921561034
AMR_Virulence_COV,-0.0004688013961746384
AMR_Stress_COV,-0.0004514068675294001
AMR_Background_COV,0.00025468429971789566
AMR_Time_COV,0.0005397912181480259
AMR_Random_COV,0.0005520426334285073
Plasmid_Virulence_COV,-0.00035195751493817643
Plasmid_Stress_COV,6.568485232406831e-05
Plasmid_Background_COV,-0.0003983644718658499
Plasmid_Time_COV,0.0005297943636829503
Plasmid_Random_COV,-0.001110835254331401
Virulence_Stress_COV,6.779526227250085e-05
Virulence_Background_COV,1.8115251702937835e-05
Virulence_Time_COV,0.00017330393851351
Virulence_Random_COV,0.0010139703299852814
Stress_Background_COV,-0.00011663336698586587
Stress_Time_COV,2.463992874700542e-05
Stress_Random_COV,-0.000271776188945112
Background_Time_COV,-0.0047530919330273595
Background_Random_COV,0.003628858990581155
Time_Random_COV,0.006897032113383681
TOTAL,0.06910032178892316
TOTAL_DIRECT,
TOTAL_SUMMED,0.06910032178892314
LINEAR_AVG_FIT,0.5544074981517129
LINEAR_VAR_FIT,0.06909401240965093
TOTAL_NO_COV,0.06361778649238953
FRAC_AMR,0.07636644048136597
FRAC_PLASMID,0.01880493208302097
FRAC_VIRULENCE,0.021810667972658664
FRAC_STRESS,0.0022345865460475806
FRAC_BACKGROUND,0.06258800581336765
FRAC_TIME,0.18883801290311217
FRAC_RANDOM,0.629357354200427
